param_id,param_name,param_describe,default_value,value_type,run_value,log_id
920,use_sc,Whether to freeze all parameters but the last layer.,1,,1,49
921,warmup_proportion,The warmup ratio for learning rate.,0.1,,0.1,49
922,pre_loop_nums,The warmup ratio for learning rate.,20,,20,49
923,loop_nums,The warmup ratio for learning rate.,100,,100,49
924,loss_type,The warmup ratio for learning rate.,pml,,pml,49
925,batch_num,Number of inner loops.,1000,,1000,49
926,val_step,Number of val loops.,500,,500,49
927,z_dim,Sentence embedding dimension.,300,,300,49
928,cluster,clustering method,kmeans,,kmeans,49
929,loop_num,Number of outer loops.,5,,5,49
930,eval_batch_size,Batch size during evaluation.,1,,1,49
931,batch_size,Training batch size.,64,,64,49
932,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,49
933,epoch,Epoch of pseudo-label classification training.,4,,4,49
934,warm_up,Use learning rate warm-up strategy.,0,,0,49
935,z_dim,Sentence embedding dimension.,300,,300,49
936,cluster,clustering method,kmeans,,kmeans,49
937,loop_num,Number of outer loops.,5,,5,49
938,eval_batch_size,Batch size during evaluation.,1,,1,49
939,batch_size,Training batch size.,64,,64,49
940,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,49
941,epoch,Epoch of pseudo-label classification training.,4,,4,49
942,warm_up,Use learning rate warm-up strategy.,0,,0,49
943,z_dim,Sentence embedding dimension.,300,,300,50
944,cluster,clustering method,kmeans,,kmeans,50
945,loop_num,Number of outer loops.,5,,5,50
946,eval_batch_size,Batch size during evaluation.,1,,1,50
947,batch_size,Training batch size.,64,,64,50
948,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,50
949,epoch,Epoch of pseudo-label classification training.,4,,4,50
950,warm_up,Use learning rate warm-up strategy.,0,,0,50
951,backbone,Patient steps for Early Stop.,bert,,bert,52
952,hidden_dim,Sentence embedding dimension.,512,,512,52
953,kmeans_dim,kmeans dimension.,256,,256,52
954,wait_times,Patient steps for Early Stop.,10,,10,52
955,lr,The learning rate of model.,0.004,,0.004,52
956,cluster,clustering method.,kmeans,,kmeans,52
957,eval_batch_size,Batch size during evaluation.,8,,8,52
958,batch_size,Training batch size.,10,,10,52
959,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,52
960,epoch,Epoch of pseudo-label classification training.,100,,100,52
961,max_len,Maximum length.,160,,160,52
962,num_pretrain,pretrion number.,10,,10,52
963,warm_up,Use learning rate warm-up strategy.,0,,0,52
964,IL,incremental setting.,0,,0,52
965,p,null.,1,,1,52
966,clip_grad,null.,0,,0,52
967,ct,null.,0.005,,0.005,52
968,sigmoid,null.,2,,2,52
969,rampup_cof,null.,0.05,,0.05,52
970,rampup_length,null.,50,,50,52
971,backbone,Patient steps for Early Stop.,bert,,bert,52
972,hidden_dim,Sentence embedding dimension.,512,,512,52
973,kmeans_dim,kmeans dimension.,256,,256,52
974,wait_times,Patient steps for Early Stop.,10,,10,52
975,lr,The learning rate of model.,0.004,,0.004,52
976,cluster,clustering method.,kmeans,,kmeans,52
977,eval_batch_size,Batch size during evaluation.,8,,8,52
978,batch_size,Training batch size.,10,,10,52
979,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,52
980,epoch,Epoch of pseudo-label classification training.,100,,100,52
981,max_len,Maximum length.,160,,160,52
982,num_pretrain,pretrion number.,10,,10,52
983,warm_up,Use learning rate warm-up strategy.,0,,0,52
984,IL,incremental setting.,0,,0,52
985,p,null.,1,,1,52
986,clip_grad,null.,0,,0,52
987,ct,null.,0.005,,0.005,52
988,sigmoid,null.,2,,2,52
989,rampup_cof,null.,0.05,,0.05,52
990,rampup_length,null.,50,,50,52
991,backbone,Patient steps for Early Stop.,bert,,bert,53
992,hidden_dim,Sentence embedding dimension.,512,,512,53
993,kmeans_dim,kmeans dimension.,256,,256,53
994,wait_times,Patient steps for Early Stop.,10,,10,53
995,lr,The learning rate of model.,0.004,,0.004,53
996,cluster,clustering method.,kmeans,,kmeans,53
997,eval_batch_size,Batch size during evaluation.,8,,8,53
998,batch_size,Training batch size.,10,,10,53
999,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,53
1000,epoch,Epoch of pseudo-label classification training.,100,,100,53
1001,max_len,Maximum length.,160,,160,53
1002,num_pretrain,pretrion number.,10,,10,53
1003,warm_up,Use learning rate warm-up strategy.,0,,0,53
1004,IL,incremental setting.,0,,0,53
1005,p,null.,1,,1,53
1006,clip_grad,null.,0,,0,53
1007,ct,null.,0.005,,0.005,53
1008,sigmoid,null.,2,,2,53
1009,rampup_cof,null.,0.05,,0.05,53
1010,rampup_length,null.,50,,50,53
1011,backbone,Patient steps for Early Stop.,bert,,bert,55
1012,hidden_dim,Sentence embedding dimension.,512,,512,55
1013,kmeans_dim,kmeans dimension.,256,,256,55
1014,wait_times,Patient steps for Early Stop.,10,,10,55
1015,lr,The learning rate of model.,0.004,,0.004,55
1016,cluster,clustering method.,kmeans,,kmeans,55
1017,eval_batch_size,Batch size during evaluation.,8,,8,55
1018,batch_size,Training batch size.,10,,10,55
1019,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,55
1020,epoch,Epoch of pseudo-label classification training.,100,,100,55
1021,max_len,Maximum length.,160,,160,55
1022,num_pretrain,pretrion number.,10,,10,55
1023,warm_up,Use learning rate warm-up strategy.,0,,0,55
1024,IL,incremental setting.,0,,0,55
1025,p,null.,1,,1,55
1026,clip_grad,null.,0,,0,55
1027,ct,null.,0.005,,0.005,55
1028,sigmoid,null.,2,,2,55
1029,rampup_cof,null.,0.05,,0.05,55
1030,rampup_length,null.,50,,50,55
1031,backbone,Patient steps for Early Stop.,bert,,bert,54
1032,hidden_dim,Sentence embedding dimension.,512,,512,54
1033,kmeans_dim,kmeans dimension.,256,,256,54
1034,wait_times,Patient steps for Early Stop.,10,,10,54
1035,lr,The learning rate of model.,0.004,,0.004,54
1036,cluster,clustering method.,kmeans,,kmeans,54
1037,eval_batch_size,Batch size during evaluation.,8,,8,54
1038,batch_size,Training batch size.,10,,10,54
1039,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,54
1040,epoch,Epoch of pseudo-label classification training.,100,,100,54
1041,max_len,Maximum length.,160,,160,54
1042,num_pretrain,pretrion number.,10,,10,54
1043,warm_up,Use learning rate warm-up strategy.,0,,0,54
1044,IL,incremental setting.,0,,0,54
1045,p,null.,1,,1,54
1046,clip_grad,null.,0,,0,54
1047,ct,null.,0.005,,0.005,54
1048,sigmoid,null.,2,,2,54
1049,rampup_cof,null.,0.05,,0.05,54
1050,rampup_length,null.,50,,50,54
1051,backbone,Patient steps for Early Stop.,bert,,bert,56
1052,hidden_dim,Sentence embedding dimension.,512,,512,56
1053,kmeans_dim,kmeans dimension.,256,,256,56
1054,wait_times,Patient steps for Early Stop.,10,,10,56
1055,lr,The learning rate of model.,0.004,,0.004,56
1056,cluster,clustering method.,kmeans,,kmeans,56
1057,eval_batch_size,Batch size during evaluation.,8,,8,56
1058,batch_size,Training batch size.,10,,10,56
1059,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,56
1060,epoch,Epoch of pseudo-label classification training.,100,,100,56
1061,max_len,Maximum length.,160,,160,56
1062,num_pretrain,pretrion number.,10,,10,56
1063,warm_up,Use learning rate warm-up strategy.,0,,0,56
1064,IL,incremental setting.,0,,0,56
1065,p,null.,1,,1,56
1066,clip_grad,null.,0,,0,56
1067,ct,null.,0.005,,0.005,56
1068,sigmoid,null.,2,,2,56
1069,rampup_cof,null.,0.05,,0.05,56
1070,rampup_length,null.,50,,50,56
1071,backbone,Patient steps for Early Stop.,bert,,bert,57
1072,hidden_dim,Sentence embedding dimension.,512,,512,57
1073,kmeans_dim,kmeans dimension.,256,,256,57
1074,wait_times,Patient steps for Early Stop.,10,,10,57
1075,lr,The learning rate of model.,0.004,,0.004,57
1076,cluster,clustering method.,kmeans,,kmeans,57
1077,eval_batch_size,Batch size during evaluation.,8,,8,57
1078,batch_size,Training batch size.,10,,10,57
1079,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,57
1080,epoch,Epoch of pseudo-label classification training.,100,,100,57
1081,max_len,Maximum length.,160,,160,57
1082,num_pretrain,pretrion number.,10,,10,57
1083,warm_up,Use learning rate warm-up strategy.,0,,0,57
1084,IL,incremental setting.,0,,0,57
1085,p,null.,1,,1,57
1086,clip_grad,null.,0,,0,57
1087,ct,null.,0.005,,0.005,57
1088,sigmoid,null.,2,,2,57
1089,rampup_cof,null.,0.05,,0.05,57
1090,rampup_length,null.,50,,50,57
1091,backbone,Patient steps for Early Stop.,bert,,bert,58
1092,hidden_dim,Sentence embedding dimension.,512,,512,58
1093,kmeans_dim,kmeans dimension.,256,,256,58
1094,wait_times,Patient steps for Early Stop.,10,,10,58
1095,lr,The learning rate of model.,0.004,,0.004,58
1096,cluster,clustering method.,kmeans,,kmeans,58
1097,eval_batch_size,Batch size during evaluation.,8,,8,58
1098,batch_size,Training batch size.,10,,10,58
1099,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,58
1100,epoch,Epoch of pseudo-label classification training.,100,,100,58
1101,max_len,Maximum length.,160,,160,58
1102,num_pretrain,pretrion number.,10,,10,58
1103,warm_up,Use learning rate warm-up strategy.,0,,0,58
1104,IL,incremental setting.,0,,0,58
1105,p,null.,1,,1,58
1106,clip_grad,null.,0,,0,58
1107,ct,null.,0.005,,0.005,58
1108,sigmoid,null.,2,,2,58
1109,rampup_cof,null.,0.05,,0.05,58
1110,rampup_length,null.,50,,50,58
1111,backbone,Patient steps for Early Stop.,bert,,bert,59
1112,hidden_dim,Sentence embedding dimension.,512,,512,59
1113,kmeans_dim,kmeans dimension.,256,,256,59
1114,wait_times,Patient steps for Early Stop.,10,,10,59
1115,lr,The learning rate of model.,0.004,,0.004,59
1116,cluster,clustering method.,kmeans,,kmeans,59
1117,eval_batch_size,Batch size during evaluation.,8,,8,59
1118,batch_size,Training batch size.,10,,10,59
1119,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,59
1120,epoch,Epoch of pseudo-label classification training.,100,,100,59
1121,max_len,Maximum length.,160,,160,59
1122,num_pretrain,pretrion number.,10,,10,59
1123,warm_up,Use learning rate warm-up strategy.,0,,0,59
1124,IL,incremental setting.,0,,0,59
1125,p,null.,1,,1,59
1126,clip_grad,null.,0,,0,59
1127,ct,null.,0.005,,0.005,59
1128,sigmoid,null.,2,,2,59
1129,rampup_cof,null.,0.05,,0.05,59
1130,rampup_length,null.,50,,50,59
1131,backbone,Patient steps for Early Stop.,bert,,bert,60
1132,hidden_dim,Sentence embedding dimension.,512,,512,60
1133,kmeans_dim,kmeans dimension.,256,,256,60
1134,wait_times,Patient steps for Early Stop.,10,,10,60
1135,lr,The learning rate of model.,0.004,,0.004,60
1136,cluster,clustering method.,kmeans,,kmeans,60
1137,eval_batch_size,Batch size during evaluation.,8,,8,60
1138,batch_size,Training batch size.,10,,10,60
1139,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,60
1140,epoch,Epoch of pseudo-label classification training.,100,,100,60
1141,max_len,Maximum length.,160,,160,60
1142,num_pretrain,pretrion number.,10,,10,60
1143,warm_up,Use learning rate warm-up strategy.,0,,0,60
1144,IL,incremental setting.,0,,0,60
1145,p,null.,1,,1,60
1146,clip_grad,null.,0,,0,60
1147,ct,null.,0.005,,0.005,60
1148,sigmoid,null.,2,,2,60
1149,rampup_cof,null.,0.05,,0.05,60
1150,rampup_length,null.,50,,50,60
1151,moment,Moment update ratio.,0.5,,0.5,61
1152,z_dim,Sentence embedding dimension.,64,,64,61
1153,need_ind,Whether the data set output index.,1,,1,61
1154,eval_batch_size,Batch size during evaluation.,1,,1,61
1155,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,61
1156,pos_margin,Whether to freeze all parameters but the last layer.,0.7,,0.7,61
1157,neg_margin,Whether to freeze all parameters but the last layer.,1.4,,1.4,61
1158,use_pretrain,Whether to freeze all parameters but the last layer.,1,,1,61
1159,temp,Whether to freeze all parameters but the last layer.,30,,30,61
1160,use_sc,Whether to freeze all parameters but the last layer.,1,,1,61
1161,warmup_proportion,The warmup ratio for learning rate.,0.1,,0.1,61
1162,pre_loop_nums,The warmup ratio for learning rate.,20,,20,61
1163,loop_nums,The warmup ratio for learning rate.,100,,100,61
1164,loss_type,The warmup ratio for learning rate.,pml,,pml,61
1165,batch_num,Number of inner loops.,1000,,1000,61
1166,val_step,Number of val loops.,500,,500,61
1167,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,61
1168,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,61
1169,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,61
1170,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,61
1171,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,61
1172,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,61
1173,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,62
1174,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,62
1175,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,62
1176,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,63
1177,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,63
1178,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,63
1179,scale,The scale factor of DOC.,2,,2,61
1180,freeze_bert_parameters,Freeze the parameters of bert.,1,,1,61
1181,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,61
1182,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,61
1183,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,61
1184,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,61
1185,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,61
1186,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,61
1187,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,62
1188,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,62
1189,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,62
1190,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,63
1191,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,63
1192,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,63
1193,lr_boundary,The learning rate of the decision boundary.,0.05,,0.05,64
1194,warmup_proportion,The warmup ratio for learning rate. | (float),0.1,,0.1,64
1195,freeze_bert_parameters,Freeze the parameters of bert.,1.0,,1.0,64
1196,same_ratio,Proportion of the same relation.,0.5,,0.5,69
1197,batch_size,Training batch size.,4,,4,69
1198,val_size,Validation batch size.,1000,,1000,69
1199,epoch_num,Number of outer loops.,5,,5,69
1200,eval_batch_size,Batch size during evaluation.,1,,1,69
1201,batch_num,Number of inner loops.,10000,,10000,69
1202,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,69
1203,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,69
1204,drop_out,Dropout probability.,0.2,,0.2,69
1205,pos_emb_dim,Position embedding dimension.,5,,5,69
1206,out_dim,Sentence embedding dimension.,230,,230,69
1207,p_mult,Anti-disturbance coefficient.,0.02,,0.02,69
1208,p_cond,Conditional Entropy Coefficient.,0.03,,0.03,69
1209,lambda_s,Loss scaling factor.,1,,1,69
1210,select_cluster,Selected clustering algorithm.,Louvain,,Louvain,69
1211,weight_decay,weight decay,1e-05,,1e-05,69
1212,same_ratio,Proportion of the same relation.,0.5,,0.5,68
1213,batch_size,Training batch size.,4,,4,68
1214,val_size,Validation batch size.,1000,,1000,68
1215,epoch_num,Number of outer loops.,5,,5,68
1216,eval_batch_size,Batch size during evaluation.,1,,1,68
1217,batch_num,Number of inner loops.,10000,,10000,68
1218,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,68
1219,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,68
1220,drop_out,Dropout probability.,0.2,,0.2,68
1221,pos_emb_dim,Position embedding dimension.,5,,5,68
1222,out_dim,Sentence embedding dimension.,230,,230,68
1223,p_mult,Anti-disturbance coefficient.,0.02,,0.02,68
1224,p_cond,Conditional Entropy Coefficient.,0.03,,0.03,68
1225,lambda_s,Loss scaling factor.,1,,1,68
1226,select_cluster,Selected clustering algorithm.,Louvain,,Louvain,68
1227,weight_decay,weight decay,1e-05,,1e-05,68
1228,z_dim,Sentence embedding dimension.,300,,300,68
1229,cluster,clustering method,kmeans,,kmeans,68
1230,loop_num,Number of outer loops.,5,,5,68
1231,eval_batch_size,Batch size during evaluation.,1,,1,68
1232,batch_size,Training batch size.,64,,64,68
1233,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1,,1,68
1234,epoch,Epoch of pseudo-label classification training.,4,,4,68
1235,warm_up,Use learning rate warm-up strategy.,0,,0,68
1236,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,70
1237,feat_dim,The feature dimension.,768.0,,768.0,70
1238,warmup_step,The warmup step for learning rate.,500.0,,500.0,70
1239,p_mult,Anti-disturbance coefficient.,0.03,,0.03,70
1240,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,70
1241,drop_out,Dropout probability.,0.2,,0.2,70
1242,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,70
1243,margin,Positive and negative sample spacing.,0.4,,0.4,70
1244,loop_nums,Number of outer loops.,4.0,,4.0,70
1245,batch_num,Number of inner loops.,1000.0,,1000.0,70
1246,val_step,Number of val loops.,500.0,,500.0,70
1247,eval_batch_size,Batch size during evaluation.,1.0,,1.0,70
1248,inclass_augment,In-class enhancement strategy.,0.0,,0.0,70
1249,squared,Whether to square the Euclidean distance.,0.0,,0.0,70
1250,pos_emb_dim,Position embedding dimension.,10.0,,10.0,70
1251,vat,Virtual adversarial training.,0.0,,0.0,70
1252,temp_neg,Temperature parameter.,10.0,,10.0,70
1253,embedding_dim,Sentence embedding dimension.,64.0,,64.0,70
1254,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,70
1255,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,70
1256,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,70
1257,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,69
1258,feat_dim,The feature dimension.,768.0,,768.0,69
1259,warmup_step,The warmup step for learning rate.,500.0,,500.0,69
1260,p_mult,Anti-disturbance coefficient.,0.03,,0.03,69
1261,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,69
1262,drop_out,Dropout probability.,0.2,,0.2,69
1263,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,69
1264,margin,Positive and negative sample spacing.,0.4,,0.4,69
1265,loop_nums,Number of outer loops.,4.0,,4.0,69
1266,batch_num,Number of inner loops.,1000.0,,1000.0,69
1267,val_step,Number of val loops.,500.0,,500.0,69
1268,eval_batch_size,Batch size during evaluation.,1.0,,1.0,69
1269,inclass_augment,In-class enhancement strategy.,0.0,,0.0,69
1270,squared,Whether to square the Euclidean distance.,0.0,,0.0,69
1271,pos_emb_dim,Position embedding dimension.,10.0,,10.0,69
1272,vat,Virtual adversarial training.,0.0,,0.0,69
1273,temp_neg,Temperature parameter.,10.0,,10.0,69
1274,embedding_dim,Sentence embedding dimension.,64.0,,64.0,69
1275,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,69
1276,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,69
1277,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,69
1278,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,70
1279,feat_dim,The feature dimension.,768.0,,768.0,70
1280,warmup_step,The warmup step for learning rate.,500.0,,500.0,70
1281,p_mult,Anti-disturbance coefficient.,0.03,,0.03,70
1282,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,70
1283,drop_out,Dropout probability.,0.2,,0.2,70
1284,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,70
1285,margin,Positive and negative sample spacing.,0.4,,0.4,70
1286,loop_nums,Number of outer loops.,4.0,,4.0,70
1287,batch_num,Number of inner loops.,1000.0,,1000.0,70
1288,val_step,Number of val loops.,500.0,,500.0,70
1289,eval_batch_size,Batch size during evaluation.,1.0,,1.0,70
1290,inclass_augment,In-class enhancement strategy.,0.0,,0.0,70
1291,squared,Whether to square the Euclidean distance.,0.0,,0.0,70
1292,pos_emb_dim,Position embedding dimension.,10.0,,10.0,70
1293,vat,Virtual adversarial training.,0.0,,0.0,70
1294,temp_neg,Temperature parameter.,10.0,,10.0,70
1295,embedding_dim,Sentence embedding dimension.,64.0,,64.0,70
1296,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,70
1297,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,70
1298,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,70
1299,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,68
1300,feat_dim,The feature dimension.,768.0,,768.0,68
1301,warmup_step,The warmup step for learning rate.,500.0,,500.0,68
1302,p_mult,Anti-disturbance coefficient.,0.03,,0.03,68
1303,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,68
1304,drop_out,Dropout probability.,0.2,,0.2,68
1305,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,68
1306,margin,Positive and negative sample spacing.,0.4,,0.4,68
1307,loop_nums,Number of outer loops.,4.0,,4.0,68
1308,batch_num,Number of inner loops.,1000.0,,1000.0,68
1309,val_step,Number of val loops.,500.0,,500.0,68
1310,eval_batch_size,Batch size during evaluation.,1.0,,1.0,68
1311,inclass_augment,In-class enhancement strategy.,0.0,,0.0,68
1312,squared,Whether to square the Euclidean distance.,0.0,,0.0,68
1313,pos_emb_dim,Position embedding dimension.,10.0,,10.0,68
1314,vat,Virtual adversarial training.,0.0,,0.0,68
1315,temp_neg,Temperature parameter.,10.0,,10.0,68
1316,embedding_dim,Sentence embedding dimension.,64.0,,64.0,68
1317,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,68
1318,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,68
1319,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,68
1320,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,68
1321,feat_dim,The feature dimension.,768.0,,768.0,68
1322,warmup_step,The warmup step for learning rate.,500.0,,500.0,68
1323,p_mult,Anti-disturbance coefficient.,0.03,,0.03,68
1324,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,68
1325,drop_out,Dropout probability.,0.2,,0.2,68
1326,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,68
1327,margin,Positive and negative sample spacing.,0.4,,0.4,68
1328,loop_nums,Number of outer loops.,4.0,,4.0,68
1329,batch_num,Number of inner loops.,1000.0,,1000.0,68
1330,val_step,Number of val loops.,500.0,,500.0,68
1331,eval_batch_size,Batch size during evaluation.,1.0,,1.0,68
1332,inclass_augment,In-class enhancement strategy.,0.0,,0.0,68
1333,squared,Whether to square the Euclidean distance.,0.0,,0.0,68
1334,pos_emb_dim,Position embedding dimension.,10.0,,10.0,68
1335,vat,Virtual adversarial training.,0.0,,0.0,68
1336,temp_neg,Temperature parameter.,10.0,,10.0,68
1337,embedding_dim,Sentence embedding dimension.,64.0,,64.0,68
1338,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,68
1339,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,68
1340,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,68
1341,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,68
1342,feat_dim,The feature dimension.,768.0,,768.0,68
1343,warmup_step,The warmup step for learning rate.,500.0,,500.0,68
1344,p_mult,Anti-disturbance coefficient.,0.03,,0.03,68
1345,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,68
1346,drop_out,Dropout probability.,0.2,,0.2,68
1347,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,68
1348,margin,Positive and negative sample spacing.,0.4,,0.4,68
1349,loop_nums,Number of outer loops.,4.0,,4.0,68
1350,batch_num,Number of inner loops.,1000.0,,1000.0,68
1351,val_step,Number of val loops.,500.0,,500.0,68
1352,eval_batch_size,Batch size during evaluation.,1.0,,1.0,68
1353,inclass_augment,In-class enhancement strategy.,0.0,,0.0,68
1354,squared,Whether to square the Euclidean distance.,0.0,,0.0,68
1355,pos_emb_dim,Position embedding dimension.,10.0,,10.0,68
1356,vat,Virtual adversarial training.,0.0,,0.0,68
1357,temp_neg,Temperature parameter.,10.0,,10.0,68
1358,embedding_dim,Sentence embedding dimension.,64.0,,64.0,68
1359,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,68
1360,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,68
1361,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,68
1362,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,69
1363,feat_dim,The feature dimension.,768.0,,768.0,69
1364,warmup_step,The warmup step for learning rate.,500.0,,500.0,69
1365,p_mult,Anti-disturbance coefficient.,0.03,,0.03,69
1366,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,69
1367,drop_out,Dropout probability.,0.2,,0.2,69
1368,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,69
1369,margin,Positive and negative sample spacing.,0.4,,0.4,69
1370,loop_nums,Number of outer loops.,4.0,,4.0,69
1371,batch_num,Number of inner loops.,1000.0,,1000.0,69
1372,val_step,Number of val loops.,500.0,,500.0,69
1373,eval_batch_size,Batch size during evaluation.,1.0,,1.0,69
1374,inclass_augment,In-class enhancement strategy.,0.0,,0.0,69
1375,squared,Whether to square the Euclidean distance.,0.0,,0.0,69
1376,pos_emb_dim,Position embedding dimension.,10.0,,10.0,69
1377,vat,Virtual adversarial training.,0.0,,0.0,69
1378,temp_neg,Temperature parameter.,10.0,,10.0,69
1379,embedding_dim,Sentence embedding dimension.,64.0,,64.0,69
1380,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,69
1381,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,69
1382,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,69
1383,class_num_ratio,The proportion of the number of categories in each batch.,0.1,,0.1,70
1384,feat_dim,The feature dimension.,768.0,,768.0,70
1385,warmup_step,The warmup step for learning rate.,500.0,,500.0,70
1386,p_mult,Anti-disturbance coefficient.,0.03,,0.03,70
1387,lambda_V,Virtual confrontation loss coefficient.,1.0,,1.0,70
1388,drop_out,Dropout probability.,0.2,,0.2,70
1389,alpha_rank,Maximum boundary of L2 Euclidean distance.,1.2,,1.2,70
1390,margin,Positive and negative sample spacing.,0.4,,0.4,70
1391,loop_nums,Number of outer loops.,4.0,,4.0,70
1392,batch_num,Number of inner loops.,1000.0,,1000.0,70
1393,val_step,Number of val loops.,500.0,,500.0,70
1394,eval_batch_size,Batch size during evaluation.,1.0,,1.0,70
1395,inclass_augment,In-class enhancement strategy.,0.0,,0.0,70
1396,squared,Whether to square the Euclidean distance.,0.0,,0.0,70
1397,pos_emb_dim,Position embedding dimension.,10.0,,10.0,70
1398,vat,Virtual adversarial training.,0.0,,0.0,70
1399,temp_neg,Temperature parameter.,10.0,,10.0,70
1400,embedding_dim,Sentence embedding dimension.,64.0,,64.0,70
1401,freeze_bert_parameters,Whether to freeze all parameters but the last layer.,1.0,,1.0,70
1402,learning_rate,Learning rate of CNN model.,0.0003,,0.0003,70
1403,use_sample,Does the training set require a sampling strategy?,1.0,,1.0,70
